,Date,approve_mean,disapprove_mean,approve_CI_upper,approve_CI_lower,disapprove_CI_upper,disapprove_CI_lower
0,2025-01-23,56.56029023652034,39.10875254152579,57.966787170572,55.15379330246868,39.59295640406816,38.624548678983416
1,2025-01-24,54.138071353375665,40.80388942682685,59.64414332825537,48.63199937849596,44.60303065676189,37.00474819689181
2,2025-01-25,54.138071353375665,40.80388942682685,59.64414332825537,48.63199937849596,44.60303065676189,37.00474819689181
3,2025-01-26,53.978374249766595,41.0625085096451,59.3105647253275,48.64618377420569,45.009054943964955,37.11596207532524
4,2025-01-27,51.57731847148039,41.77364288182807,59.62894303384222,43.52569390911856,45.71710109170096,37.83018467195517
5,2025-01-28,50.58094825576154,43.658147747591336,56.7680984773837,44.39379803413938,49.56539029169645,37.75090520348622
6,2025-01-29,50.58094825576154,43.65814774759133,56.7680984773837,44.39379803413938,49.565390291696446,37.75090520348621
7,2025-01-30,50.58094825576154,43.65814774759134,56.7680984773837,44.39379803413938,49.56539029169646,37.75090520348623
8,2025-01-31,50.99889930520108,43.536475419023034,56.928255713452224,45.06954289694993,48.94991724420245,38.123033593843616
9,2025-02-01,50.8697614014723,43.68562090821128,56.79150193903018,44.94802086391443,49.157586721801124,38.21365509462143
10,2025-02-02,50.869761401472296,43.68562090821128,56.79150193903017,44.94802086391442,49.157586721801124,38.21365509462143
11,2025-02-03,50.760223155408504,43.89341115765429,56.533023006864106,44.9874233039529,49.38799391442514,38.398828400883446
12,2025-02-04,50.39966806640863,44.30371636979002,56.013586892451116,44.785749240366144,49.75439959688839,38.85303314269164
13,2025-02-05,49.834724467470195,46.25500093421806,54.56760344544251,45.10184548949788,53.231446105494726,39.278555762941394
14,2025-02-06,49.84262973746872,45.90126103779055,54.31841372335502,45.36684575158242,52.47818379203248,39.32433828354861
15,2025-02-07,49.84262973746872,45.90126103779055,54.31841372335502,45.36684575158242,52.47818379203249,39.324338283548606
16,2025-02-08,49.842629737468705,45.90126103779055,54.31841372335501,45.3668457515824,52.47818379203248,39.32433828354861
17,2025-02-09,49.574223703198285,45.50855637868281,54.26311511597749,44.88533229041908,52.473521093619695,38.54359166374593
18,2025-02-10,49.57422370319827,45.5085563786828,54.26311511597747,44.88533229041907,52.47352109361968,38.543591663745914
19,2025-02-11,49.33556197608375,45.841402365901416,53.987469613901496,44.68365433826601,52.71516002104468,38.96764471075815
20,2025-02-12,49.33556197608375,45.841402365901416,53.987469613901496,44.68365433826601,52.71516002104468,38.96764471075815
21,2025-02-13,49.691377461181375,45.86258187677972,54.37176335155645,45.0109915708063,52.261803737849405,39.46336001571004
22,2025-02-14,50.33422865331689,45.51235268111761,55.89915285360714,44.76930445302664,51.79875273883373,39.2259526234015
23,2025-02-15,50.46824448307696,45.31426573330713,55.896622345888936,45.03986662026498,51.50853288667027,39.119998579943996
24,2025-02-16,50.46722267136727,45.34781629732956,55.8226058288644,45.11183951387014,51.47164950119552,39.223983093463595
25,2025-02-17,49.04424919151961,46.108195573549594,54.7083269804321,43.380171402607125,52.309486785490314,39.90690436160887
26,2025-02-18,49.077154548001296,46.452467176001555,54.37610004305364,43.77820905294895,52.59135060804254,40.31358374396057
27,2025-02-19,48.98479110313299,46.920978460858535,54.01519900352155,43.95438320274443,53.287907180958896,40.554049740758174
28,2025-02-20,49.061299249484286,46.84393838595523,54.152585815454394,43.97001268351418,53.221141074509475,40.46673569740098
29,2025-02-21,49.34226260824957,46.639800976521215,54.645119136495126,44.039406080004014,52.95928619942199,40.32031575362044
30,2025-02-22,49.342262608249584,46.63980097652122,54.64511913649514,44.03940608000403,52.959286199421996,40.32031575362045
31,2025-02-23,49.342262608249584,46.63980097652122,54.64511913649514,44.03940608000403,52.959286199421996,40.32031575362045
32,2025-02-24,49.33988683093501,46.4903546319518,54.41600398566398,44.26376967620604,52.693180107892175,40.28752915601143
33,2025-02-25,49.06437849586451,46.151725050851034,54.19556110383994,43.93319588788908,52.78407306998666,39.51937703171541
34,2025-02-26,48.700355813960954,46.587552358562014,54.04354507797517,43.35716654994674,53.41533700283841,39.759767714285616
35,2025-02-27,48.700355813960954,46.587552358562014,54.04354507797517,43.35716654994674,53.41533700283841,39.759767714285616
36,2025-02-28,49.05195764905781,46.45442800360943,54.67959230484054,43.424322993275084,53.060504387983826,39.84835161923503
37,2025-03-01,49.03124808912965,46.47044428631882,54.62508858003951,43.437407598219785,53.03055875019015,39.910329822447494
38,2025-03-02,49.01371265875617,46.85173439252823,54.339021199972066,43.68840411754027,53.52938151590144,40.17408726915502
